1670095883.267545,74
1670095883.381170,47
1670095883.488460,46
1670095883.597972,52
1670095883.710141,55
1670095883.820331,66
1670095883.927431,73
1670095884.035106,67
1670095884.149437,46
1670095884.257217,48
1670095884.364573,47
1670095884.477116,46
1670095884.589702,47
1670095884.698958,47
1670095884.808777,48
1670095884.917776,48
1670095885.027134,48
1670095885.136793,48
1670095885.248164,48
1670095885.355136,48
1670095885.466103,48
1670095885.574073,50
1670095885.684778,49
1670095885.793364,50
1670095885.903350,49
1670095886.013707,48
1670095886.120471,50
1670095886.229154,51
1670095886.337648,50
1670095886.451607,50
1670095886.560448,50
1670095886.669268,52
1670095886.777643,52
1670095886.891043,53
1670095887.002994,53
1670095887.109730,53
1670095887.223215,53
1670095887.329291,53
1670095887.436691,53
1670095887.545842,51
1670095887.657337,53
1670095887.767235,53
1670095887.877507,54
1670095887.994509,51
1670095888.104894,53
1670095888.211712,56
1670095888.323029,55
1670095888.430949,56
1670095888.537842,56
1670095888.644884,54
1670095888.753672,56
1670095888.864199,55
1670095888.973696,56
1670095889.081974,55
1670095889.195042,56
1670095889.306334,57
1670095889.415270,57
1670095889.523991,58
1670095889.633881,57
1670095889.743811,58
1670095889.853940,59
1670095889.963291,58
1670095890.070347,58
1670095890.180889,58
1670095890.287455,68
1670095890.398189,69
1670095890.506917,69
1670095890.616597,80
1670095890.728282,81
1670095890.834020,87
1670095890.942230,74
1670095891.051276,60
1670095891.161931,62
1670095891.269504,71
1670095891.376786,72
1670095891.485695,70
1670095891.598313,78
1670095891.707036,82
1670095891.815868,90
1670095891.925154,82
1670095892.033780,63
1670095892.140347,61
1670095892.252234,71
1670095892.360856,72
1670095892.471761,71
1670095892.578180,84
1670095892.685243,83
1670095892.799506,90
1670095892.907885,90
1670095893.016295,64
1670095893.131539,65
1670095893.239161,62
1670095893.347948,61
1670095893.457317,61
1670095893.564480,62
1670095893.671631,62
1670095893.780043,63
1670095893.889333,63
1670095893.997601,62
1670095894.106086,64
1670095894.214161,64
1670095894.324404,65
1670095894.433319,66
1670095894.547542,64
1670095894.654127,65
1670095894.761528,63
1670095894.872813,62
1670095894.980028,65
1670095895.087926,65
1670095895.195385,65
1670095895.302367,65
1670095895.410101,64
1670095895.518072,65
1670095895.627945,67
1670095895.734141,66
1670095895.841127,66
1670095895.951981,66
1670095896.066178,65
1670095896.176629,67
1670095896.283932,66
1670095896.391762,67
1670095896.497178,67
1670095896.609317,66
1670095896.717136,66
1670095896.827534,65
1670095896.934985,67
1670095897.041775,68
1670095897.149642,68
1670095897.256682,68
1670095897.366221,69
1670095897.473565,69
1670095897.585283,69
1670095897.696126,70
1670095897.807163,69
1670095897.917103,68
1670095898.026218,69
1670095898.133103,69
1670095898.241772,71
1670095898.349510,69
1670095898.456823,70
1670095898.563785,71
1670095898.673562,70
1670095898.783497,71
1670095898.890788,70
1670095899.000287,71
1670095899.116391,73
1670095899.227592,81
1670095899.336231,81
1670095899.444374,80
1670095899.553874,83
1670095899.664210,93
1670095899.781942,100
1670095899.888481,93
1670095899.997216,82
1670095900.108664,86
1670095900.215720,74
1670095900.323065,74
1670095900.432130,71
1670095900.545808,73
1670095900.654044,74
1670095900.762961,74
1670095900.872827,73
1670095900.983569,74
1670095901.091755,74
1670095901.201626,76
1670095901.307585,81
1670095901.415121,83
1670095901.521375,85
1670095901.629827,95
1670095901.739494,95
1670095901.855252,91
1670095901.963664,93
1670095902.073080,92
1670095902.184738,94
1670095902.297236,75
1670095902.408915,75
1670095902.520293,75
1670095902.630121,75
1670095902.735218,75
1670095902.840911,78
1670095902.948686,77
1670095903.056833,78
1670095903.164106,87
1670095903.285723,87
1670095903.395165,88
1670095903.504228,88
1670095903.612211,98
1670095903.719921,97
1670095903.829779,94
1670095903.938417,94
1670095904.047737,99
1670095904.156905,100
1670095904.267104,77
1670095904.376727,77
1670095904.487558,79
1670095904.598058,77
1670095904.704872,79
1670095904.813139,79
1670095904.922341,81
1670095905.028583,80
1670095905.136179,79
1670095905.245890,81
1670095905.357683,79
1670095905.468448,79
1670095905.576594,78
1670095905.683289,78
1670095905.790283,79
1670095905.899111,79
1670095906.012379,81
1670095906.128874,80
1670095906.238114,79
1670095906.349226,80
1670095906.458084,80
1670095906.570014,80
1670095906.681756,80
1670095906.788983,81
1670095906.897917,81
1670095907.007432,81
1670095907.116765,79
1670095907.229515,81
1670095907.339632,81
1670095907.445911,82
1670095907.553598,82
1670095907.664739,82
1670095907.772956,82
1670095907.880009,83
1670095907.992288,82
1670095908.103566,82
1670095908.213633,82
1670095908.323550,82
1670095908.433106,83
1670095908.539655,83
1670095908.650081,81
1670095908.769890,84
1670095908.876222,83
1670095908.984508,83
1670095909.091249,84
1670095909.197128,84
1670095909.307412,85
1670095909.417492,84
1670095909.525868,84
1670095909.633040,84
1670095909.743916,84
1670095909.851049,85
1670095909.959127,86
1670095910.067784,86
1670095910.180089,86
1670095910.290282,85
1670095910.401455,86
1670095910.508267,86
1670095910.617649,85
1670095910.728297,86
1670095910.840883,85
1670095910.949452,87
1670095911.061680,85
1670095911.171817,87
1670095911.278892,87
1670095911.399612,97
1670095911.505196,97
1670095911.611803,97
1670095911.721508,98
1670095911.829319,99
1670095911.938907,98
1670095912.045643,99
1670095912.153054,99
1670095912.261372,93
1670095912.365879,69
1670095912.483669,64
1670095912.593200,55
1670095912.703733,47
1670095912.821017,52
1670095912.929268,55
1670095913.038043,66
1670095913.144039,79
1670095913.254000,74
1670095913.370249,48
1670095913.485856,46
1670095913.596346,57
1670095913.707201,57
1670095913.813703,68
1670095913.921813,75
1670095914.035878,69
1670095914.146048,48
1670095914.253468,48
1670095914.364996,47
1670095914.476452,47
1670095914.586318,47
1670095914.693514,48
1670095914.800602,49
1670095914.909217,48
1670095915.021295,48
1670095915.129198,50
1670095915.235744,50
1670095915.340912,50
1670095915.453484,49
1670095915.565953,49
1670095915.676485,50
1670095915.785594,50
1670095915.893110,50
1670095916.000312,51
1670095916.110254,52
1670095916.217731,52
1670095916.325062,52
1670095916.432184,51
1670095916.543727,52
1670095916.650394,54
1670095916.758027,53
1670095916.864446,53
1670095916.980445,51
1670095917.087574,53
1670095917.200968,53
1670095917.312918,54
1670095917.420692,54
1670095917.531378,54
1670095917.641405,54
1670095917.747687,55
1670095917.854122,55
1670095917.961356,56
1670095918.072428,54
1670095918.183750,56
1670095918.297278,55
1670095918.408951,55
1670095918.519149,56
1670095918.627123,55
1670095918.735241,57
1670095918.840741,57
1670095918.946941,57
1670095919.055292,57
1670095919.163692,56
1670095919.269618,58
1670095919.379303,57
1670095919.491014,59
1670095919.598156,59
1670095919.704573,58
1670095919.824320,58
1670095919.937036,59
1670095920.048181,58
1670095920.158470,59
1670095920.269169,68
1670095920.376898,70
1670095920.484640,69
1670095920.595865,80
1670095920.703010,81
1670095920.812371,88
1670095920.929055,83
1670095921.044568,62
1670095921.158379,72
1670095921.264368,71
1670095921.377135,71
1670095921.488893,81
1670095921.600065,81
1670095921.708928,89
1670095921.818218,88
1670095921.929247,65
1670095922.036446,66
1670095922.144416,74
1670095922.261515,73
1670095922.369234,71
1670095922.475777,83
1670095922.582484,96
1670095922.695109,91
1670095922.805442,69
1670095922.917366,64
1670095923.029657,62
1670095923.138367,63
1670095923.247513,63
1670095923.366037,64
1670095923.481325,65
1670095923.591722,65
1670095923.703249,64
1670095923.813580,63
1670095923.920924,65
1670095924.031350,65
1670095924.139115,65
1670095924.245595,65
1670095924.353850,65
1670095924.463185,64
1670095924.575094,67
1670095924.691078,67
1670095924.802412,67
1670095924.910395,66
1670095925.021105,65
1670095925.128461,67
1670095925.236289,67
1670095925.343462,67
1670095925.450176,67
1670095925.556766,67
1670095925.664763,67
1670095925.774250,67
1670095925.886077,68
1670095925.995093,69
1670095926.110534,68
1670095926.219050,68
1670095926.327309,69
1670095926.436552,68
1670095926.549808,70
1670095926.661172,70
1670095926.767985,69
1670095926.879393,69
1670095926.992105,68
1670095927.100970,70
1670095927.208153,71
1670095927.314950,71
1670095927.426223,70
1670095927.540602,71
1670095927.647194,71
1670095927.755236,70
1670095927.864391,71
1670095927.976008,71
1670095928.082357,71
1670095928.192650,70
1670095928.300323,71
1670095928.408749,71
1670095928.521684,71
1670095928.629558,73
1670095928.736316,72
1670095928.846060,70
1670095928.953382,73
1670095929.063064,83
1670095929.169674,84
1670095929.278250,84
1670095929.386384,83
1670095929.496853,94
1670095929.608871,94
1670095929.717831,92
1670095929.829284,91
1670095929.940218,88
1670095930.062490,90
1670095930.176361,78
1670095930.285776,75
1670095930.392105,75
1670095930.503229,75
1670095930.609496,75
1670095930.717530,75
1670095930.826977,76
1670095930.935706,77
1670095931.045155,76
1670095931.156481,85
1670095931.264678,87
1670095931.371640,85
1670095931.485236,86
1670095931.596347,97
1670095931.708908,100
1670095931.821290,93
1670095931.929537,90
1670095932.036181,97
1670095932.142152,96
1670095932.252272,77
1670095932.360329,77
1670095932.470383,76
1670095932.580444,75
1670095932.690431,77
1670095932.804143,77
1670095932.920527,79
1670095933.029280,79
1670095933.137412,89
1670095933.245605,90
1670095933.354285,88
1670095933.461979,90
1670095933.571261,99
1670095933.676253,99
1670095933.784351,93
1670095933.892042,93
1670095934.007704,99
1670095934.120166,100
1670095934.229178,78
1670095934.337551,79
1670095934.449289,74
1670095934.557406,38
1670095934.663722,21
1670095934.774279,23
1670095934.883504,21
1670095934.994149,22
1670095935.106304,22
1670095935.216771,21
1670095935.335501,23
1670095935.446851,23
1670095935.559769,23
1670095935.666285,23
1670095935.774343,25
1670095935.883989,26
1670095935.992542,27
1670095936.105424,26
1670095936.216207,28
1670095936.328830,26
1670095936.435940,27
1670095936.544828,27
1670095936.651947,27
1670095936.766090,27
1670095936.877532,30
1670095936.989234,27
1670095937.099294,29
1670095937.209731,30
1670095937.321092,30
1670095937.432025,31
1670095937.539729,32
1670095937.647523,31
1670095937.754361,33
1670095937.864094,32
1670095937.975332,31
1670095938.083327,33
1670095938.189471,34
1670095938.296988,34
1670095938.410042,35
1670095938.518049,34
1670095938.624550,35
1670095938.735524,36
1670095938.848877,36
1670095938.956537,35
1670095939.065715,36
1670095939.173985,36
1670095939.281651,36
1670095939.390313,36
1670095939.501298,35
1670095939.611448,38
1670095939.722365,37
1670095939.832387,38
1670095939.943778,38
1670095940.052027,39
1670095940.162191,39
1670095940.270470,40
1670095940.378126,39
1670095940.485455,40
1670095940.597547,34
1670095940.704237,41
1670095940.816802,40
1670095940.925311,53
1670095941.034270,50
1670095941.140809,59
1670095941.257149,66
1670095941.365320,70
1670095941.475303,44
1670095941.586231,42
1670095941.694472,53
1670095941.803789,52
1670095941.912613,63
1670095942.023246,72
1670095942.135559,64
1670095942.243921,46
1670095942.353967,53
1670095942.461475,54
1670095942.569148,63
1670095942.677315,71
1670095942.786403,76
1670095942.898033,46
1670095943.011157,45
1670095943.119343,45
1670095943.227661,45
1670095943.337122,45
1670095943.448477,45
1670095943.559566,47
1670095943.666276,47
1670095943.775874,47
1670095943.884287,47
1670095943.991194,47
1670095944.101710,47
1670095944.211697,48
1670095944.318881,48
1670095944.436497,48
1670095944.547755,31
1670095944.657114,0
1670095944.765310,0
1670095944.873918,0
1670095944.984143,0
1670095945.101043,0
1670095945.208747,0
1670095945.321676,0
1670095945.429558,0
1670095945.537304,0
1670095945.645085,0
1670095945.752468,0
1670095945.859696,0
1670095945.965537,0
1670095946.071691,0
1670095946.182149,0
1670095946.290914,0
1670095946.399619,0
1670095946.507970,0
1670095946.616050,0
1670095946.724436,0
1670095946.833404,0
1670095946.947366,0
1670095947.055823,0
1670095947.164042,0
1670095947.272610,0
1670095947.380400,0
1670095947.489266,0
1670095947.596495,0
1670095947.704338,0
1670095947.812482,0
1670095947.920450,0
1670095948.028107,0
1670095948.136053,0
1670095948.243722,0
1670095948.351848,0
1670095948.458426,0
1670095948.565594,0
1670095948.673346,0
1670095948.780946,0
1670095948.887893,0
